小区名称,房价,区域商圈：,详细地址：,建筑类型：,物业费用：,产权类别：,容积率：,总户数：,绿化率：,建筑年代：,停车位：,开发商：,物业公司：,经度,纬度
西悦雅居,35210,房山 长阳,长韩路,多层,1.50元/平米/月,商品房住宅,0.00,1828户,30%,2013年,车位充足,跃迁出国、秋实财富、YANG酒店设计集团,兴泰物业,116.22864806730163,39.77677297347707
西城晶华,175081,西城 金融街,太平桥大街8号,高层,5.30元/平米/月,商品房住宅,3.00,834户,35%,2008年,车位810个,新加坡国浩房地产集团,北京戴德梁行物业管理有限公司,116.37239572348327,39.92697867159922
东亚马赛公馆,50726,大兴 黄村,清源西路,小高层,1.20元/平米/月,商品房住宅,2.00,1792户,37%,2012年,1600,上海禾延文化发展有限公司,北京东亚时代物业管理有限公司,116.32091536182581,39.750960165225
一品亦庄,50140,大兴 亦庄,天华北街2号,多层|小高层|高层,2.46元/平米/月,商品房住宅,2.80,500户,38%,2004年,地下车位，车位配比1：1，150元/月,1929现代办公空间开发有限公司,北京天兴物业管理有限公司,116.50645245982327,39.80914228584272
欧陆苑,91113,顺义 后沙峪,榆阳路8号,低层,1.50元/平米/月,商品房住宅,0.39,138户,59%,2004年,268,上海蓝桥文化物业管理有限公司,上海蓝桥文化物业管理有限公司,116.55313901412673,40.07104407597299
鸿博家园(一期A区),31039,朝阳 小红门,小红门东路,高层,1.50元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2004年,暂无数据,小红门房地产开发有限公司,北京莱德红兴物业管理有限公司,116.48207649065725,39.83611372050502
康和园,51807,大兴 兴华大街,康庄路28号,多层,2.38元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2000年,暂无数据,北京兴昊房地产有限责任公司,北京城市展望物业管理有限公司,116.34313890115935,39.763085052610826
唐家岭新城(东区),40942,海淀 西北旺,邓庄南路,高层,2.38元/平米/月,商品房住宅,3.50,暂无数据,31%,2011年,暂无数据,北京众唐兴业房地产开发有限公司,北京东居物业管理有限公司,116.28449248695713,40.07363471286807
典雅庄园,33390,昌平 小汤山北,顺沙路81号,小高层,1.50元/平米/月,商品房住宅,0.00,暂无数据,30%,2002年,暂无数据,北京典雅房地产开发有限公司,北京典雅物业管理有限公司,116.40732256035561,40.18318492478783
满庭芳园,91403,海淀 双榆树,北三环西路,高层,2.50元/平米/月,商品房住宅,4.40,1000户,35%,1999年,地上150元/月 地下450元/月,北京城市建设工程开发有限公司,北京满庭芳园物业管理公司,116.34970758053997,39.85365680539936
鸿博家园(二期A区),35492,朝阳 小红门,红坊路,高层,0.55元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,2011年,暂无数据,小红门房地产开发公司,北京莱德红兴物业管理有限公司,116.47049230212279,39.83158552709728
华昱家园,48372,大兴 黄村,兴华路,小高层|高层,2.20元/平米/月,商品房住宅,2.30,暂无数据,30%,2001年,充足，150元/车位·月,上海嘉保物业管理有限公司,北京京南物业管理公司,116.3351889872266,39.73390409442645
首开中晟馨苑(3号院),35714,顺义 马坡,西马坡街3号,高层,2.27元/平米/月,经济适用房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,北京贵佳茂置业有限公司,首开物业有限公司,116.64934519865105,40.169785625304634
高庄小区,72062,丰台 木樨园,大红门路37号,多层,0元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.41172147260744,39.851542681405
芍药居南区,67721,朝阳 芍药居,京承高速,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.44374732166585,39.986912170576275
玺萌鹏苑,61728,丰台 草桥,嘉园路,高层,1.98元/平米/月,商品房住宅,2.84,1240户,27%,2002年,每户一位，地上150元/车位/月，地下350元/车位/月,上海厚米能源科技有限公司,北京宜泽隆物业管理有限公司,116.3689514404969,39.857778478174275
和园居,60351,丰台 角门,马家堡路65号,小高层,1.36元/平米/月,商品房住宅,2.10,暂无数据,30%,2004年,暂无数据,北京华大业业房地产开发有限公司,成龙物业管理公司,116.38312104211965,39.849223082950196
西直门内大街小区,114162,西城 西直门,西直门内大街184号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.3662132256414,39.94591287367363
御园C区,31835,大兴 庞各庄,民生路4号,高层,0.80元/平米/月,商品房住宅,0.00,暂无数据,40%,2007年,暂无数据,上海大吉地发展有限公司,北京高力国际物业管理有限公司,116.32661564926991,39.63228618303499
地盛中路社区,35000,大兴 亦庄,地盛中路5号,多层,0.00元/平米/月,办公,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.50998601012306,39.792535950683906
天通苑东二区,40205,昌平 天通苑,太平庄东一路,多层,0.55元/平米/月,经济适用房,1.10,暂无数据,30%,2015年,暂无数据,"上海州申实业有限公司,上海国巨实业有限公司",北京安佳物业管理有限责任公司,116.73999949580148,40.16400222813031
兆丰园(一区),50211,丰台 青塔,吴家村路,高层,1.20元/平米/月,商品房住宅,3.50,暂无数据,30%,2015年,充足,江苏金枫物业服务有限责任公司上海分公司,北京玉泉物业服务有限公司,116.25481597629896,39.89919604707144
龙泽苑东区,65524,昌平 龙泽,育知西路,多层,1.26元/平米/月,经济适用房,1.60,600户,40%,2002年,停车位0.8：1，150元/车位/月 有独立的地下停车位,北京嘉鸿房地产开发有限公司,北京鼎泽物业管理有限责任公司,116.33415395961799,40.07879816040797
燕归园,99349,海淀 五道口,北京市海淀区中关村北二条9号,多层,0.80元/平米/月,商品房住宅,1.50,3269户,35%,1998年,地上车位860个，150元/月,北京市三九泛华建设开发有限责任公司,中科院,116.33866300412534,39.99464909286249
建材城西二里,60740,海淀 西三旗,建材城西路,多层,0.83元/平米/月,商品房住宅,2.00,1800户,35%,2002年,免费,"富兴园置业发展有限公司,上海绿化有限公司",北京华远物业管理公司,116.36123122328306,40.0694359635764
康盛园,42523,大兴 黄村,"金星西路,近兴盛街",多层|小高层,1.00元/平米/月,商品房住宅,1.40,3000户,38%,2003年,免费停车,北京万成房地产开发有限责任公司,北京万发物业管理有限责任公司,116.32151318414269,39.767571623762336
安河家园二里,27500,海淀 马连洼,北清路,小高层|高层,1.00元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,北京安河仁嘉物业管理有限公司,116.13303314746399,40.079043624825154
博望园,95748,海淀 军博,羊坊店东路5号,高层,2.18元/平米/月,商品房住宅,4.30,494户,36%,2002年,停车位200多个，地上车位150元/月,上海思兰物业管理有限公司,北京博望物业有限公司,116.33043398667063,39.910318941562664
罗庄南里,87353,海淀 知春路,知春路,多层,0.70元/平米/月,商品房住宅,1.50,860户,40%,1986年,地上车位150元/月,"阿克苏若贝尔,古驰贸易有限公司",北京蓟门物业管理有限公司,116.35214073084428,39.97813977104909
富丽小区,98710,海淀 紫竹桥,北洼西路,高层,1.20元/平米/月,商品房住宅,2.80,789户,39%,2002年,小区车位充足 本小区业主停车需办理车证 停车不需交费,上海联创设计集团股份有限公司,天弘物业,116.30615494466915,39.94434299835883
东恒时代(二期),84790,朝阳 八里庄,八里庄东里甲2号,高层,3.38元/平米/月,商品房住宅,2.90,1559户,35%,2002年,地上 出租价格 150元/月 地下 出租价格 400元/月 出售价格 10万,上海叶佳具物业有限公司,北京华泰龙安物业管理有限责任公司,116.50477038275582,39.917991001413675
荷塘月舍,97337,海淀 马连洼,天秀路,多层,1.05元/平米/月,商品房住宅,1.10,450户,30%,2004年,1:1 的停车位,"上海国际文化有限公司,上海丽秀商贸有限公司",北京龙城兴业物业管理有限公司,116.28663683204,40.02643486567298
鑫磊沙,0,昌平 沙河,于辛家园路,多层,0.55元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.30262729893145,40.14981868712191
霄云里8号,90040,朝阳 三元桥,霄云路8号,小高层,0.00元/平米/月,办公,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.4803980939475,39.9710277780841
苏庄一里,29117,房山 良乡,苏庄大街,多层,0.50元/平米/月,商品房住宅,1.30,3000户,30%,2003年,3500,暂未获知,昊远隆基物业,116.12742781091228,39.73388092817139
荟萃园,22933,通州 梨园,云景东路488号,多层|小高层,0.00元/平米/月,商品房住宅,1.50,200户,30%,2008年,充足 随便停,暂无数据,北京巨山燎原物业管理有限公司,116.6692788674091,39.87052053697898
清逸西园,42685,大兴 旧宫,庑殿路,多层,0.60元/平米/月,商品房住宅,2.10,1452户,30%,1998年,车位150个,北京宣兴房地产开发有限公司,北京德茂物业管理有限公司,116.44927612258812,39.80906794443639
流星花园(一区),48746,昌平 回龙观,"龙禧一街,近文化西路",低层,0.00元/平米/月,商品房住宅,0.80,暂无数据,40%,2000年,暂无数据,"凯兴实业有限公司,庆恒科技有限公司",1.7,116.34674802320679,40.093701070899115
榆树林小区,87195,海淀 中关村,海淀南路,多层,0.60元/平米/月,商品房住宅,1.00,144户,20%,2000年,40,无,北京海开倚源物业管理有限公司,116.31981448842332,39.98346758819664
宏汇园小区,188325,西城 西单,辟才胡同,多层,1.50元/平米/月,商品房住宅,2.00,930户,30%,1999年,地上停车位,上海欣普物业管理有限公司,北京万怡光华物业管理有限公司,116.3769179730816,39.92111408860376
复地国际公寓,30000,朝阳 东大桥,朝阳北路235号,高层,0.00元/平米/月,办公,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.46289524259434,39.929902301013215
文慧园北路甲6号院,97730,海淀 小西天,文慧园北路甲6号,多层,2.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,北京鑫磊物业管理有限公司,116.36971032899174,39.96113830977537
倒座庙(西区),99392,海淀 苏州街,北京市海淀区苏州街63号,多层,0.00元/平米/月,商品房住宅,1.00,暂无数据,25%,1985年,暂无数据,"上海丝绸模特时装团,上海京络医疗有限公司",三建集团,116.31400820092904,39.98011889325455
京东晓镇,23888,北京周边 廊坊,华夏南路,低层|多层,0.70元/平米/月,商品房住宅,2.87,600户,40%,2014年,停车位数量为100个,大厂回族自治县友通房地产开发有限公司,单位自管,116.48266964178549,39.91109950367523
怡乐北街小区,41148,通州 果园,怡乐北街,多层,1.80元/平米/月,商品房住宅,1.00,1200户,20%,2009年,每户一位，1:1,通州区建设委员会,北京民望物业管理有限责任公司,116.65245504249603,39.89413646407043
福泰花园(西区),15397,北京周边 廊坊,侯谭线,多层|高层,1.20元/平米/月,商品房住宅,2.70,暂无数据,33%,2015年,可租可售,河北福泰房地产开发有限公司,河北福泰房地产开发有限公司,116.50214724083614,39.91660911921225
新源南路小区(7-15号(单号)),72789,朝阳 三里屯,新源南路7-15号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1985年,暂无数据,暂无数据,暂无数据,116.45967436818833,39.95395196902873
龙回苑,48432,昌平 回龙观,文华路,多层|小高层,0.65元/平米/月,经济适用房,1.30,862户,30%,2005年,150元/车位/月,"上海芝阁信息科技服务有限公司,上海窗钩厂",北京天鸿宝地物业管理经营有限公司,116.35208198166393,40.093698035174846
时代庐峰小区,61611,石景山 八角,石景山路,高层,2.00元/平米/月,商品房住宅,4.78,652户,31%,2004年,150元/车位·月,"嘉福平台,上海尼麦西贸易有限公司",北京大方物业管理有限责任公司,116.22296332054285,39.912357460651506
珠江骏景南区,57493,丰台 木樨园,海户路,高层,2.36元/平米/月,商品房住宅,2.70,800户,33%,2006年,500,北京珠江房地产开发有限公司,北京珠江世纪物业管理有限公司,116.40222925794461,39.856971410031655
西山枫林(三区),50599,石景山 八大处,香山南路,小高层,1.65元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,北京和鸿物业公司,116.2152837965686,39.948806717532726
果园西小区,45839,通州 果园,果园225号,多层,0.60元/平米/月,商品房住宅,1.50,750户,40%,1996年,充足，地上：50元/车位/月,北京新建房地产开发有限公司,北京通运达物业管理有限公司,116.65969475609259,39.901809243663436
天恒乐活城(北区),32375,房山 阎村,紫码路,多层|小高层|高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.11930211925225,39.62985092466284
绿地中央广场,46153,通州 新华大街,新华东街103号,小高层,1.50元/平米/月,商品房住宅,0.00,暂无数据,30%,2014年,暂无数据,北京绿地京城置业有限公司,绿地集团北京京尚置业有限公司,116.66370200714208,39.92384008396229
双花园南里(一区),72986,朝阳 双井,广和里中街,多层|高层,1.60元/平米/月,商品房住宅,1.20,996户,30%,1998年,充足,北京金隅嘉业房地产开发公司,金海燕光环物业,116.4555900425261,39.90500862595906
文慧园路甲2号院,85719,海淀 小西天,文慧园路甲2号,多层,0.08元/平米/月,商品房住宅,2.20,暂无数据,30%,1982年,暂无数据,北京公共交通控股（集团）有限公司电车客运分公司,北京曦和物业管理公司,116.36958402723704,39.95878705328736
莲竹馨晴,29740,顺义 后沙峪,天柱西路,小高层,1.50元/平米/月,商品房住宅,1.60,80户,30%,2001年,62个停车位,北京空港天恒房地产开发有限公司,空港物业管理公司,116.56451138222195,40.07623028828347
