小区名称,房价,区域商圈：,详细地址：,建筑类型：,物业费用：,产权类别：,容积率：,总户数：,绿化率：,建筑年代：,停车位：,开发商：,物业公司：,经度,纬度
润龙家园,50143,大兴 旧宫,宣颐路16号,小高层,1.60元/平米/月,商品房住宅,2.33,492户,30%,2004年,地上车位充足,北京金寓豪房地产开发有限公司,北京泰宇物业管理有限公司,116.45328723635127,39.817483736015
泥洼路6号院,50616,丰台 六里桥,泥洼路6号,多层,0.50元/平米/月,商品房住宅,1.00,156户,30%,1996年,暂无数据,暂无数据,无,116.30776632509294,39.86991367143727
空港新苑1号院,16758,大兴 大兴周边,祥瑞街,高层,0.00元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.30507980951614,39.68223937634904
瑞海三区(瑞海家园三区),40954,大兴 西红门,宏康路,多层,150.00元/平米/月,商品房住宅,1.32,4700户,25%,2002年,本小区地表车位150元/位·月,北京鸿坤伟业房地产开发公司,北京瑞邦物业管理有限公司,116.33885533133503,39.789476125398515
聚福苑,45454,朝阳 定福庄,朝阳路,小高层,0.00元/平米/月,动迁配套房,2.00,暂无数据,40%,暂无数据,暂无数据,北京东旭发房地产开发有限公司,均豪物业有限公司,116.56218243535679,39.92269093369397
凯德锦绣,90816,朝阳 八里庄,慈云寺北里207号,多层|高层,4.80元/平米/月,商品房住宅,2.55,1027户,25%,2000年,585个（1：0.57）,富悦物业管理有限公司,深圳莲花物业,116.49863504595322,39.924208328075245
逸翠园(南区),91523,朝阳 朝青板块,姚家园东里4号,多层|小高层,3.70元/平米/月,商品房住宅,1.50,2000户,33%,2000年,车位比例1:1，地上 停车费一个月150元，地下一个月550元，每三个月换一次。现在物业的车位不出售。,和记黄埔地产有限公司,家利物业管理（北京）有限公司,116.53070742723708,39.94936012440917
芳园南里,58062,朝阳 酒仙桥,将台西路,多层,0.58元/平米/月,商品房住宅,2.10,4537户,20%,2000年,400,银矽物业管理有限公司,业主自管,116.4938119538396,39.9765669783721
双桥街7号院,39274,朝阳 双桥,双桥街7号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.5825862323035,39.902411218369245
怡静园,22666,通州 马驹桥,兴华中街,多层,0.00元/平米/月,小产权房,1.00,132户,20%,2015年,充足,张江虹口园智慧健康医疗产业基地物业管理处,神龙物业,116.5670049884871,39.76441237071524
天赐良园(北区),46246,通州 物资学院路,朝阳北路西富河园1号,多层,1.00元/平米/月,商品房住宅,1.30,暂无数据,47%,1999年,暂无数据,北京富河房地产开发有限责任公司,北京海伦物业管理有限公司,116.65005701593715,39.934116485248204
武夷花园综合楼,43973,通州 武夷花园,通胡大街甲3号,多层,1.88元/平米/月,商品房住宅,1.50,133户,40%,2007年,120,北京武夷房地产开发有限公司,北京武夷物业管理有限公司,116.70665098171017,39.92393304434747
京华苑,53154,丰台 洋桥,马家堡东路96号,高层,1.55元/平米/月,商品房住宅,4.30,160户,50%,2000年,地上车位租价150元/月,嘉禾物业,北京福海伟业物业管理有限公司,116.39367496406473,39.85298605494037
玉林西里社区,60945,丰台 右安门,玉林西路,多层,0.86元/平米/月,商品房住宅,0.00,暂无数据,30%,1995年,150元/月,北京市第一城市建设发展有限公司,暂无数据,116.36211147285228,39.87066126366653
广渠门外大街小区,62328,朝阳 双井,广渠门外大街,多层|高层,2.88元/平米/月,商品房住宅,1.40,3000户,30%,2001年,暂无数据,"上海塘头建材有限公司,中企物业管理有限公司",光环物业管理有限公司,116.45949720078242,39.899147693754266
阳光新干线,83583,朝阳 大屯,慧中北路,高层,2.49元/平米/月,商品房住宅,2.70,606户,35%,2003年,停车位820个，地下300元/月地下450元每月车位售价12万左右,国海证券、联想,北京合佳物业管理公司,116.42272948798781,40.00612940305253
清芷园,107034,西城 陶然亭,育新街47号,高层,3.11元/平米/月,商品房住宅,2.50,994户,50%,2003年,停车位1：1，出租地上150元/月（目前无车位） 地下1000元/月（有空位） 小区停车位目前有少数在售，目前价格为35-40万一个。,建纬伟业管理有限公司,三原物业管理有限公司,116.37865116373256,39.87990857724562
中国铁建兴盛馨苑,26923,大兴 旧宫,京福路,多层,0.50元/平米/月,商品房住宅,2.20,暂无数据,30%,2016年,暂无数据,中国铁建房地产集团有限公司,北京中铁物业管理有限公司,116.44988795847097,39.77994607191896
西豪逸景家园,90446,西城 广安门外,广外大街,高层,2.30元/平米/月,商品房住宅,4.20,476户,44%,2001年,100平米以上每户一位，100平米以下两户一位,慧山房地产有限公司,北京金地万厦物业管理有限公司,116.34795327970953,39.89854826764793
中建国际港,51805,大兴 黄村,枣园巷3号,高层|超高层,2.90元/平米/月,商品房住宅,3.60,2116户,30%,2013年,2625,喜讯通讯材料有限公司,北京中建物业管理有限公司,116.33690277447853,39.75987317580488
椿树园小区,122907,西城 宣武门,永光东街,多层|小高层,1.08元/平米/月,商品房住宅,2.20,2800户,25%,1999年,出租地上150元/月，地下500元/月,"上海乐杰装饰设计有限公司、上海申远建筑装饰工程有限公司闸北分公司、上海福思照明设计有限公司、南辉实业、上海康献医疗器械有限公司、倪氏国际贸易上海有限公司、上海奥赛商贸有限公司,中达集团,上海广合桩基工",北京鲁能物业服务有限责任公司,116.38410495614472,39.900100104895294
大牛坊(一期),33333,海淀 西北旺,永丰路,小高层,1.00元/平米/月,动迁配套房,0.00,暂无数据,37%,2013年,暂无数据,北京市宝斯特房地产开发有限公司,宝斯特物业公司,116.23269295735197,40.094461032579154
六营门小区,58872,丰台 东高地,南大红门路,多层,3.00元/平米/月,商品房住宅,1.55,800户,30%,2001年,地面车位：150元/车位/月,暂无数据,北京航天万源物业管理有限公司,116.4236385731639,39.804177584586256
中门花园,32733,门头沟 大峪,中门寺路,多层,0.00元/平米/月,商品房住宅,1.20,暂无数据,30%,2007年,车位充足,上海韩创网络科技有限公司,北京辰发物业管理公司,116.09146702439794,39.936981095973344
柳浪家园东里,54320,海淀 马连洼,马连洼北路,小高层,0.00元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.30786603700456,40.03935707515852
富力湾,30047,顺义 顺义周边,通顺路,小高层|高层,5.00元/平米/月,商品房住宅,0.50,329户,35%,2010年,独立车库,北京富力城房地产开发有限公司,北京恒富物业服务有限公司,116.88441549128254,40.35684228411617
管庄西里,52720,朝阳 管庄,朝阳路,多层|高层,0.60元/平米/月,商品房住宅,2.70,3350户,20%,1998年,免费,华基美信物业管理有限公司,业主自管,116.59505035600026,39.9193388230972
住总兴康家园,37520,大兴 枣园,康庄路52号,多层,0.41元/平米/月,商品房住宅,1.40,暂无数据,30%,2020-01-00年,暂无数据,上海豪景物业管理有限公司,北宇物业服务公司,116.31640964104886,39.76084834713037
北一街8号(别墅),33981,昌平 沙河,高教园北一街8号,低层,2.80元/平米/月,商品房住宅,0.00,暂无数据,40%,2006年,暂无数据,北京罗顿沙河建设发展有限公司,北京罗顿物业管理有限公司,116.27655416116546,40.170690140758374
新太仓胡同,138461,东城 北新桥,新太仓胡同,低层,0.50元/平米/月,商品房住宅,0.00,54户,暂无数据,1988年,20,民航总局,业主自管,116.42773215137288,39.94625582962145
金驹家园(F区),31590,朝阳 东坝,东坝中街,多层,1.20元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,2012年,暂无数据,北京市朝阳城市建设综合开发公司,朝青物业管理公司,116.57530353478828,39.964454277997646
砖角楼南里,77734,朝阳 柳芳,东土城路,多层,2.80元/平米/月,商品房住宅,2.00,1441户,30%,1983年,小区有停车位300个,"快板电子科技有限公司,上海久誉软件系统有限公司",业主自管,116.43765887641088,39.959390706001386
南海雅苑,30000,大兴 亦庄,凉水河路,小高层,0.00元/平米/月,经济适用房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.48724695751157,39.79402187652411
太仆寺街小区,190163,西城 西单,太仆寺街,多层,2.10元/平米/月,商品房住宅,1.00,600户,30%,1995年,充足，500个,"上海佳化有限公司,中南集团有限公司",业主自管,116.38331750153468,39.91809144047197
裕龙花园一区,44573,顺义 顺义城区,裕龙二街,多层,0.58元/平米/月,商品房住宅,1.88,1104户,30%,1998年,小区内停车位充足,北京航空航天大学校友产业基地,北京大龙绿港物业管理有限公司,116.67298635390989,40.12501820048202
天通中苑(1-37号楼),42907,昌平 天通苑,太平庄中二街,多层|高层,0.55元/平米/月,经济适用房,0.00,100000户,45%,2008年,地上960个、地下980个、地上150元/月、地下180元/月,上海柴火众创空间物业管理有限公司,北京顺天通物业管理公司,116.43994677071424,40.079037552058644
葵花社,55932,通州 果园,运河大街9号,高层,1.80元/平米/月,商品房住宅,3.18,1600户,33%,2006年,360个,北京蓝蔚恒房地产开发有限公司,东方福瑞（北京）物业管理有限公司,116.65375704650221,39.897779670255176
芳群园一区,72271,丰台 方庄,群星路,高层,1.50元/平米/月,商品房住宅,2.53,1775户,30%,1995年,150元/车位/月,北京城市建设房地产开发有限公司,北京方庄物业管理有限责任公司,116.43032007971658,39.870013973871714
东坝家园A区,40816,朝阳 东坝,单店中路,多层,1.50元/平米/月,小产权房,2.10,3040户,30%,2001年,150元/车位/月,北京丽富房地产开发有限公司,东坝家园物业管理有限公司,116.54776867429644,39.97413767216134
东四二条,107793,东城 东四,东四二条,多层,0.00元/平米/月,单位集体自建房,1.80,700户,30%,1991年,150,"阿克苏若贝尔,古驰贸易有限公司",首华物业,116.42602995226203,39.93245781465093
永旺家园(二区),35170,海淀 西北旺,永丰路,高层,0.80元/平米/月,商品房住宅,0.00,4090户,30%,2013年,暂无数据,上海新得力资产管理有限公司,业主自管,116.25725541474183,40.07156418516552
长虹小区,28234,房山 良乡,房山区良乡长虹西路,多层,0.50元/平米/月,商品房住宅,1.22,1080户,25%,1998年,免费,上海君奥物业管理有限公司,北京德隆泰物业管理有限公司,116.14450127492658,39.73107643548527
恒基中心汇豪阁,71841,东城 建国门,建国门内大街18号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1997年,暂无数据,北京恒兆置地,北京中海物业,116.43465997329638,39.91362106688791
御景山小区,50034,石景山 杨庄,阜石路,高层,1.90元/平米/月,商品房住宅,3.10,1842户,31%,2003年,停车位200余个，出租450元/月，出售,上纺集团,北京银创伟业物业管理有限公司,116.19926898559781,39.9291790823931
田村山庄,63920,海淀 五棵松,田村山南路,小高层,1.00元/平米/月,商品房住宅,0.00,暂无数据,30%,1998年,充足,圣诺亚物业管理有限公司,玉泉新城物业管理有限公司,116.25481660511281,39.92766408144324
展览馆路甲22号院,105739,西城 展览路,展览馆路甲22号,多层,0.50元/平米/月,商品房住宅,2.10,1100户,16%,1982年,车位充足,暂无数据,暂无,116.351854890031,39.94081645471849
供暖中心住宅楼,37684,顺义 中央别墅区,裕丰路,多层,0.50元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,供暖中心住宅楼物业,116.55117145556824,40.07884660467903
天裕昕园(东区),26924,顺义 后沙峪,天北路,高层,3.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,北京天竺房地产开发公司,空港物业,116.53443844934222,40.09058951988557
嘉铭桐城(C区),82116,朝阳 亚运村小营,北苑路86号,小高层|高层,2.60元/平米/月,商品房住宅,2.40,3786户,20%,2003年,总车位2000个，B区的车位是1:2，比较充足，其他区都是1:1，地下车位：20~25万，地上车位：150元/月，产权：40年,旭和物业招商部,北京盛世物业服务有限公司,116.433182350563,40.01003815222969
昌艺园小区,45082,昌平 回龙观,京藏高速,多层,0.70元/平米/月,商品房住宅,0.00,576户,15%,1996年,地上150元/车位/月,上海金隆物业管理有限公司,无,116.29658071471326,40.10726773896212
姚家园东里八号院,74381,朝阳 姚家园,姚家园东里8号,高层,3.50元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,2010年,暂无数据,"上海塘头建材有限公司,中企物业管理有限公司",北京金隅物业管理有限责任公司,116.52493401772445,39.95512305919102
亚澜湾,26803,密云 密云周边,顺密路,多层|小高层|高层,3.88元/平米/月,商品房住宅,1.60,160户,30%,2008年,暂无数据,上海丰泓倩房地产开发有限公司,北京康平物业管理有限责任公司,116.83735991307557,40.357939868122486
当代北辰悦MOMA,33097,顺义 顺义城区,前景路2号,小高层,0.40元/平米/月,商品房住宅,2.07,暂无数据,30%,2018年,暂无数据,北京北辰当代置业有限公司,第一物业服务中心,116.64296228884989,40.14354001599497
金隅瑞和园,57545,海淀 田村,田村山南路33号,多层,0.80元/平米/月,经济适用房,0.00,暂无数据,暂无数据,2013年,暂无数据,"上海塘头建材有限公司,中企物业管理有限公司",北京金隅大成物业管理有限公司第二分公司,116.24075147642088,39.92657841948321
广渠家园,97481,东城 广渠门,广渠门外大街,高层,1.42元/平米/月,商品房住宅,4.50,2404户,10%,1998年,地下：300元/车位/月,上海明通投资发展有限公司,北京鹏昊物业管理有限公司,116.45528614577209,39.89746207120813
